0,0,0,0,0,0,0,0,1023
1,1019,913,1023,1023,1023,1023,1023,1023
2,1019,914,1023,1023,1023,1023,1023,1023
3,1018,913,1023,1023,1023,1023,1023,1023
4,1019,912,1023,1023,1023,1023,1023,1023
5,1018,912,1023,1023,1023,1023,1023,1023
6,1019,913,1023,1023,1023,1023,1023,1023
7,1019,913,1023,1023,1023,1023,1023,1023
8,1018,913,1023,1023,1023,1023,1023,1023
9,1017,914,1023,1023,1023,1023,1023,1023
10,1019,913,1023,1023,1023,1023,1023,1023
11,1019,913,1023,1023,1023,1023,1023,1023
12,1019,912,1023,1023,1023,1023,1023,1023
13,1018,912,1023,1023,1023,1023,1023,1023
14,1019,913,1023,1023,1023,1023,1023,1023
15,1018,913,1023,1023,1023,1023,1023,1023
16,1019,913,1023,1023,1023,1023,1023,1023
17,1019,913,1023,1023,1023,1023,1023,1023
18,1018,913,1023,1023,1023,1023,1023,1023
19,1019,912,1023,1023,1023,1023,1023,1023
20,1019,912,1023,1023,1023,1023,1023,1023
21,1018,913,1023,1023,1023,1023,1023,1023
22,1019,912,1023,1023,1023,1023,1023,1023
23,1019,913,1023,1023,1023,1023,1023,1023
24,1018,913,1023,1023,1023,1023,1023,1023
25,1018,912,1023,1023,1023,1023,1023,1023
26,1019,912,1023,1023,1023,1023,1023,1023
27,1018,913,1023,1023,1023,1023,1023,1023
28,1018,912,1023,1023,1023,1023,1023,1023
29,1019,912,1023,1023,1023,1023,1023,1023
30,1019,913,1023,1023,1023,1023,1023,1023
31,1018,912,1023,1023,1023,1023,1023,1023
32,1018,913,1023,1023,1023,1023,1023,1023
33,1019,913,1023,1023,1023,1023,1023,1023
34,1019,912,1023,1023,1023,1023,1023,1023
35,1018,911,1023,1023,1023,1023,1023,1023
36,1019,912,1023,1023,1023,1023,1023,1023
37,1018,912,1023,1023,1023,1023,1023,1023
38,1018,912,1023,1023,1023,1023,1023,1023
39,1019,913,1023,1023,1023,1023,1023,1023
40,1019,915,1023,1023,1023,1023,1023,1023
41,1018,912,1023,1023,1023,1023,1023,1023
42,1019,912,1023,1023,1023,1023,1023,1023
43,1018,912,1023,1023,1023,1023,1023,1023
44,1019,911,1023,1023,1023,1023,1023,1023
45,1019,912,1023,1023,1023,1023,1023,1023
46,1018,912,1023,1023,1023,1023,1023,1023
47,1018,912,1023,1023,1023,1023,1023,1023
48,1019,913,1023,1023,1023,1023,1023,1023
49,1018,913,1023,1023,1023,1023,1023,1023
50,1018,912,1023,1023,1023,1023,1023,1023
51,1018,912,1023,1023,1023,1023,1023,1023
52,1018,911,1023,1023,1023,1023,1023,1023
53,1018,912,1023,1023,1023,1023,1023,1023
