0,0,0,0,0,0,0,12,110
1,0,0,0,0,0,0,12,110
2,0,0,0,0,0,0,13,110
3,0,0,0,0,0,0,13,110
4,0,0,0,0,0,0,12,111
5,0,0,0,0,0,0,12,110
6,0,0,0,0,0,0,12,110
7,0,0,0,0,0,0,13,110
8,0,0,0,0,0,0,13,110
9,0,0,0,0,0,0,13,110
10,0,0,0,0,0,0,12,110
11,0,0,0,0,0,0,13,111
12,0,0,0,0,0,0,13,110
13,0,0,0,0,0,0,12,110
14,0,0,0,0,0,0,12,110
15,0,0,0,0,0,0,12,110
16,0,0,0,0,0,0,13,110
17,0,0,0,0,0,0,13,110
18,0,0,0,0,0,0,12,111
19,0,0,0,0,0,0,12,110
20,0,0,0,0,0,0,13,110
21,0,0,0,0,0,0,13,110
22,0,0,0,0,0,0,13,110
23,0,0,0,0,0,0,12,110
24,0,0,0,0,0,0,12,110
25,0,0,0,0,0,0,14,110
26,0,0,0,0,0,0,12,110
27,0,0,0,0,0,0,13,110
28,0,0,0,0,0,0,13,110
29,0,0,0,0,0,0,13,110
30,0,0,0,0,0,0,12,110
31,0,0,0,0,0,0,13,110
32,0,0,0,0,0,0,13,110
33,0,0,0,0,0,0,13,110
34,0,0,0,0,0,0,13,110
35,0,0,0,0,0,0,12,111
36,0,0,0,0,0,0,12,111
37,0,0,0,0,0,0,12,110
38,0,0,0,0,0,0,13,110
39,0,0,0,0,0,0,14,110
40,0,0,0,0,0,0,13,111
41,0,0,0,0,0,0,12,111
42,0,0,0,0,0,0,12,111
43,0,0,0,0,0,0,12,110
44,0,0,0,0,0,0,13,111
45,0,0,0,0,0,0,13,111
46,0,0,0,0,0,0,13,110
47,0,0,0,0,0,0,13,111
48,0,0,0,0,0,0,13,111
49,0,0,0,0,0,0,13,110
50,0,0,0,0,0,0,13,110
51,0,0,0,0,0,0,13,111
52,0,0,0,0,0,0,13,110
53,0,0,0,0,0,0,13,110
54,0,0,0,0,0,0,13,110
55,0,0,0,0,0,0,13,110
56,0,0,0,0,0,0,13,110
57,0,0,0,0,0,0,13,111
58,0,0,0,0,0,0,13,110
59,0,0,0,0,0,0,13,110
60,0,0,0,0,0,0,13,110
61,0,0,0,0,0,0,13,110
62,0,0,0,0,0,0,12,110
63,0,0,0,0,0,0,13,111
64,0,0,0,0,0,0,13,110
65,0,0,0,0,0,0,13,110
66,0,0,0,0,0,0,12,111
67,0,0,0,0,0,0,13,110
68,0,0,0,0,0,0,13,110
69,0,0,0,0,0,0,12,110
70,0,0,0,0,0,0,13,111
71,0,0,0,0,0,0,13,110
72,0,0,0,0,0,0,13,110
73,0,0,0,0,0,0,12,110
74,0,0,0,0,0,0,13,110
75,0,0,0,0,0,0,13,110
76,0,0,0,0,0,0,13,110
77,0,0,0,0,0,0,13,111
78,0,0,0,0,0,0,13,111
79,0,0,0,0,0,0,13,111
80,0,0,0,0,0,0,12,111
81,0,0,0,0,0,0,13,110
82,0,0,0,0,0,0,13,110
83,0,0,0,0,0,0,13,110
84,0,0,0,0,0,0,13,110
85,0,0,0,0,0,0,12,111
86,0,0,0,0,0,0,12,110
87,0,0,0,0,0,0,13,110
88,0,0,0,0,0,0,13,111
89,0,0,0,0,0,0,13,110
90,0,0,0,0,0,0,13,110
91,0,0,0,0,0,0,13,110
92,0,0,0,0,0,0,12,110
93,0,0,0,0,0,0,12,111
94,0,0,0,0,0,0,13,111
95,0,0,0,0,0,0,12,110
96,0,0,0,0,0,0,13,110
97,0,0,0,0,0,0,12,110
98,0,0,0,0,0,0,12,109
99,0,0,0,0,0,0,12,110
100,0,0,0,0,0,0,12,110
101,0,0,0,0,0,0,13,110
102,0,0,0,0,0,0,12,110
103,0,0,0,0,0,0,13,110
104,0,0,0,0,0,0,12,110
105,0,0,0,0,0,0,13,110
106,0,0,0,0,0,0,12,110
107,0,0,0,0,0,0,13,110
108,0,0,0,0,0,0,13,110
109,0,0,0,0,0,0,12,110
110,0,0,0,0,0,0,12,110
111,0,0,0,0,0,0,12,111
112,0,0,0,0,0,0,12,110
113,0,0,0,0,0,0,12,111
