0,0,106,0,0,0,0,0,0
1,12,104,0,0,0,0,0,0
2,10,107,0,0,0,0,0,0
3,10,105,0,0,0,0,0,0
4,9,106,0,0,0,0,0,0
5,11,104,0,0,0,0,0,0
6,12,106,0,0,0,0,0,0
7,11,105,0,0,0,0,0,0
8,11,105,0,0,0,0,0,0
9,12,106,0,0,0,0,0,0
10,9,107,0,0,0,0,0,0
11,9,106,0,0,0,0,0,0
12,11,106,0,0,0,0,0,0
13,12,104,0,0,0,0,0,0
14,10,104,0,0,0,0,0,0
15,11,105,0,0,0,0,0,0
16,10,106,0,0,0,0,0,0
17,11,106,0,0,0,0,0,0
18,9,108,0,0,0,0,0,0
19,9,105,0,0,0,0,0,0
20,11,104,0,0,0,0,0,0
21,12,106,0,0,0,0,0,0
22,12,105,0,0,0,0,0,0
23,12,106,0,0,0,0,0,0
24,10,106,0,0,0,0,0,0
25,8,108,0,0,0,0,0,0
26,10,105,0,0,0,0,0,0
27,10,105,0,0,0,0,0,0
28,12,105,0,0,0,0,0,0
29,10,105,0,0,0,0,0,0
30,12,105,0,0,0,0,0,0
31,9,106,0,0,0,0,0,0
32,9,108,0,0,0,0,0,0
33,10,105,0,0,0,0,0,0
34,10,104,0,0,0,0,0,0
35,10,106,0,0,0,0,0,0
36,11,105,0,0,0,0,0,0
37,11,105,0,0,0,0,0,0
38,12,105,0,0,0,0,0,0
39,12,107,0,0,0,0,0,0
40,11,105,0,0,0,0,0,0
41,10,108,0,0,0,0,0,0
42,9,106,0,0,0,0,0,0
43,10,105,0,0,0,0,0,0
44,11,104,0,0,0,0,0,0
45,12,105,0,0,0,0,0,0
46,12,106,0,0,0,0,0,0
47,11,107,0,0,0,0,0,0
48,10,108,0,0,0,0,0,0
49,9,107,0,0,0,0,0,0
50,12,104,0,0,0,0,0,0
51,11,105,0,0,0,0,0,0
52,12,103,0,0,0,0,0,0
53,11,106,0,0,0,0,0,0
54,11,106,0,0,0,0,0,0
55,10,107,0,0,0,0,0,0
56,9,107,0,0,0,0,0,0
57,11,106,0,0,0,0,0,0
58,10,105,0,0,0,0,0,0
59,13,103,0,0,0,0,0,0
60,13,106,0,0,0,0,0,0
61,13,106,0,0,0,0,0,0
62,9,107,0,0,0,0,0,0
63,10,110,0,0,0,0,0,0
64,9,104,0,0,0,0,0,0
65,11,105,0,0,0,0,0,0
66,12,104,0,0,0,0,0,0
67,12,104,0,0,0,0,0,0
68,11,107,0,0,0,0,0,0
69,11,109,0,0,0,0,0,0
70,11,105,0,0,0,0,0,0
71,11,107,0,0,0,0,0,0
72,11,106,0,0,0,0,0,0
73,11,105,0,0,0,0,0,0
74,10,105,0,0,0,0,0,0
75,11,106,0,0,0,0,0,0
76,11,105,0,0,0,0,0,0
77,11,104,0,0,0,0,0,0
78,11,105,0,0,0,0,0,0
79,9,104,0,0,0,0,0,0
80,11,104,0,0,0,0,0,0
81,11,105,0,0,0,0,0,0
82,11,106,0,0,0,0,0,0
83,11,104,0,0,0,0,0,0
84,12,105,0,0,0,0,0,0
85,10,107,0,0,0,0,0,0
86,10,105,0,0,0,0,0,0
87,12,104,0,0,0,0,0,0
88,10,107,0,0,0,0,0,0
89,11,106,0,0,0,0,0,0
90,12,105,0,0,0,0,0,0
91,11,106,0,0,0,0,0,0
92,10,107,0,0,0,0,0,0
93,11,106,0,0,0,0,0,0
94,11,104,0,0,0,0,0,0
95,8,105,0,0,0,0,0,0
96,11,105,0,0,0,0,0,0
97,11,106,0,0,0,0,0,0
98,10,106,0,0,0,0,0,0
99,12,106,0,0,0,0,0,0
100,10,105,0,0,0,0,0,0
101,9,106,0,0,0,0,0,0
102,10,104,0,0,0,0,0,0
103,11,106,0,0,0,0,0,0
104,11,107,0,0,0,0,0,0
105,9,105,0,0,0,0,0,0
106,12,105,0,0,0,0,0,0
107,10,105,0,0,0,0,0,0
108,11,107,0,0,0,0,0,0
109,10,106,0,0,0,0,0,0
110,9,107,0,0,0,0,0,0
111,10,104,0,0,0,0,0,0
112,11,106,0,0,0,0,0,0
113,10,107,0,0,0,0,0,0
114,12,106,0,0,0,0,0,0
115,12,105,0,0,0,0,0,0
116,10,106,0,0,0,0,0,0
117,10,106,0,0,0,0,0,0
118,11,106,0,0,0,0,0,0
119,11,106,0,0,0,0,0,0
120,10,107,0,0,0,0,0,0
121,12,105,0,0,0,0,0,0
122,12,105,0,0,0,0,0,0
123,10,105,0,0,0,0,0,0
124,10,106,0,0,0,0,0,0
125,10,106,0,0,0,0,0,0
126,9,105,0,0,0,0,0,0
127,10,105,0,0,0,0,0,0
128,11,106,0,0,0,0,0,0
129,11,105,0,0,0,0,0,0
130,11,105,0,0,0,0,0,0
131,11,106,0,0,0,0,0,0
132,10,107,0,0,0,0,0,0
133,12,105,0,0,0,0,0,0
134,10,106,0,0,0,0,0,0
135,10,106,0,0,0,0,0,0
136,11,105,0,0,0,0,0,0
137,11,105,0,0,0,0,0,0
138,10,107,0,0,0,0,0,0
